field,pair_type,score,a_bin,a_name,a_ea,a_dist,a_arrows,a_mask4,a_toks,b_bin,b_name,b_ea,b_dist,b_arrows,b_mask4,b_toks
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00022e5c,0x22e5c,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00024454,0x24454,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023000,0x23000,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00024454,0x24454,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023110,0x23110,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00024454,0x24454,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_00025048,0x25048,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023698,0x23698,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_00025048,0x25048,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00024454,0x24454,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_00025048,0x25048,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000249e4,0x249e4,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025048,0x25048,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00025c18,0x25c18,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002646c,0x2646c,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00026f48,0x26f48,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00029c24,0x29c24,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0003af44,0x3af44,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0003cc28,0x3cc28,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0003cee4,0x3cee4,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002b030,0x2b030,,0,0,0,GAME.BIN,FUN_0003d0e8,0x3d0e8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_000384e0,0x384e0,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_000395d8,0x395d8,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_0003b8ac,0x3b8ac,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_0004915c,0x4915c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_00049d24,0x49d24,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_00049d64,0x49d64,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0,GAME.BIN,FUN_00049f60,0x49f60,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x78,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00031b38,0x31b38,,0,0,0,GAME.BIN,FUN_00039dac,0x39dac,,0,0,0
