binary,address,oldname,name,distance,in_degree,out_degree,score,strong:CdControl,strong:CdControlB,strong:CdControlF,strong:CdReady,strong:CdSync,strong:CdlLOC,strong:CdLOC,strong:btoi,strong:itob,weak:loc.minute,weak:loc.second,weak:loc.sector,weak:CdlSetloc,weak:CdlRead,weak:CdlReadS,weak:CdlPlay,weak:CdlSetfilter,weak:memcpy,weak:memmove,weak:memset,num:0x800,num:2048,num:0x930,num:2352,num:0x924,num:2340,num:2328
MAIN.EXE,0x1ed30,FUN_0001ed30,FUN_0001ed30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x3a8a8,FUN_0003a8a8,FUN_0003a8a8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x20484,FUN_00020484,FUN_00020484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x36f34,FUN_00036f34,FUN_00036f34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24b78,FUN_00024b78,FUN_00024b78,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x36754,FUN_00036754,FUN_00036754,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21318,FUN_00021318,FUN_00021318,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cc48,thunk_FUN_00034460,thunk_FUN_00034460,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x39a34,FUN_00039a34,FUN_00039a34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1caf0,FUN_0001caf0,FUN_0001caf0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31a48,FUN_00031a48,FUN_00031a48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35a68,FUN_00035a68,FUN_00035a68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35d1c,FUN_00035d1c,FUN_00035d1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1c9c4,FUN_0001c9c4,FUN_0001c9c4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2fb58,FUN_0002fb58,FUN_0002fb58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21708,FUN_00021708,FUN_00021708,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2995c,FUN_0002995c,FUN_0002995c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x29928,FUN_00029928,FUN_00029928,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2d9ec,FUN_0002d9ec,FUN_0002d9ec,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2d8ac,FUN_0002d8ac,FUN_0002d8ac,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x3665c,FUN_0003665c,FUN_0003665c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x220c0,FUN_000220c0,FUN_000220c0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23588,FUN_00023588,action_order2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2437c,FUN_0002437c,FUN_0002437c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2ff34,FUN_0002ff34,FUN_0002ff34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2fb80,FUN_0002fb80,FUN_0002fb80,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23c3c,FUN_00023c3c,FUN_00023c3c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23c80,FUN_00023c80,FUN_00023c80,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23c2c,FUN_00023c2c,FUN_00023c2c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2fdb4,FUN_0002fdb4,FUN_0002fdb4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2f538,FUN_0002f538,FUN_0002f538,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2e8b4,FUN_0002e8b4,FUN_0002e8b4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2e8e4,FUN_0002e8e4,FUN_0002e8e4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1afb4,FUN_0001afb4,FUN_0001afb4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24748,FUN_00024748,FUN_00024748,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31fd0,FUN_00031fd0,FUN_00031fd0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31938,FUN_00031938,FUN_00031938,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2df60,FUN_0002df60,FUN_0002df60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2dfa4,FUN_0002dfa4,FUN_0002dfa4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x30374,FUN_00030374,FUN_00030374,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2df40,FUN_0002df40,FUN_0002df40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x302ac,FUN_000302ac,FUN_000302ac,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x30728,FUN_00030728,FUN_00030728,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2dcc0,FUN_0002dcc0,FUN_0002dcc0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2da0c,FUN_0002da0c,FUN_0002da0c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2da94,FUN_0002da94,FUN_0002da94,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2da1c,FUN_0002da1c,FUN_0002da1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2db1c,FUN_0002db1c,FUN_0002db1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1a28c,FUN_0001a28c,FUN_0001a28c,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2245c,FUN_0002245c,FUN_0002245c,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1f000,FUN_0001f000,FUN_0001f000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x207bc,FUN_000207bc,FUN_000207bc,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x212a0,FUN_000212a0,FUN_000212a0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2ef90,FUN_0002ef90,FUN_0002ef90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x20654,FUN_00020654,FUN_00020654,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21ef4,FUN_00021ef4,FUN_00021ef4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21478,FUN_00021478,FUN_00021478,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x216f8,FUN_000216f8,FUN_000216f8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x29a1c,FUN_00029a1c,FUN_00029a1c,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23c90,FUN_00023c90,FUN_00023c90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1a348,FUN_0001a348,FUN_0001a348,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x204e4,FUN_000204e4,FUN_000204e4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1de58,FUN_0001de58,FUN_0001de58,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2230c,FUN_0002230c,FUN_0002230c,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1ed70,FUN_0001ed70,FUN_0001ed70,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1d9f4,FUN_0001d9f4,FUN_0001d9f4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x22578,FUN_00022578,FUN_00022578,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2269c,FUN_0002269c,FUN_0002269c,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1b364,FUN_0001b364,FUN_0001b364,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1fab8,FUN_0001fab8,render_tick,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x235d4,FUN_000235d4,suspect_input_decode_table,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2a418,FUN_0002a418,FUN_0002a418,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24400,FUN_00024400,FUN_00024400,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31978,FUN_00031978,FUN_00031978,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x32278,FUN_00032278,FUN_00032278,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31c7c,FUN_00031c7c,FUN_00031c7c,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35914,FUN_00035914,FUN_00035914,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cc18,FUN_0001cc18,FUN_0001cc18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x354f0,FUN_000354f0,FUN_000354f0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x356b4,FUN_000356b4,FUN_000356b4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x366c8,FUN_000366c8,FUN_000366c8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x3aa90,FUN_0003aa90,FUN_0003aa90,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x3aad4,FUN_0003aad4,FUN_0003aad4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35ad4,FUN_00035ad4,FUN_00035ad4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x358f0,FUN_000358f0,FUN_000358f0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2fec0,FUN_0002fec0,FUN_0002fec0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21cf0,FUN_00021cf0,FUN_00021cf0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24858,FUN_00024858,FUN_00024858,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2d9fc,FUN_0002d9fc,FUN_0002d9fc,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x31cd0,FUN_00031cd0,FUN_00031cd0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24590,FUN_00024590,FUN_00024590,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x30740,FUN_00030740,FUN_00030740,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2db3c,FUN_0002db3c,FUN_0002db3c,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x29a4c,FUN_00029a4c,FUN_00029a4c,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cbb8,FUN_0001cbb8,FUN_0001cbb8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x22144,FUN_00022144,FUN_00022144,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x18878,FUN_00018878,FUN_00018878,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2158c,FUN_0002158c,FUN_0002158c,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x30840,FUN_00030840,FUN_00030840,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x211ac,FUN_000211ac,FUN_000211ac,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x23f50,FUN_00023f50,FUN_00023f50,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1a734,FUN_0001a734,FUN_0001a734,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1dd68,FUN_0001dd68,FUN_0001dd68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21424,FUN_00021424,FUN_00021424,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35800,FUN_00035800,FUN_00035800,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x184b8,FUN_000184b8,FUN_000184b8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2d96c,FUN_0002d96c,FUN_0002d96c,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x30558,FUN_00030558,FUN_00030558,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x19ef4,FUN_00019ef4,FUN_00019ef4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1ea04,FUN_0001ea04,FUN_0001ea04,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1a2a0,FUN_0001a2a0,FUN_0001a2a0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1f610,FUN_0001f610,FUN_0001f610,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21c64,FUN_00021c64,suspect_action_move_03_lvl1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21b4c,FUN_00021b4c,FUN_00021b4c,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x240a0,FUN_000240a0,FUN_000240a0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2e148,FUN_0002e148,FUN_0002e148,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x3539c,FUN_0003539c,FUN_0003539c,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2e77c,FUN_0002e77c,FUN_0002e77c,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cba8,FUN_0001cba8,FUN_0001cba8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x245b4,FUN_000245b4,FUN_000245b4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x245a8,FUN_000245a8,FUN_000245a8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35cc0,FUN_00035cc0,FUN_00035cc0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2ecc4,FUN_0002ecc4,FUN_0002ecc4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2233c,FUN_0002233c,FUN_0002233c,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35324,FUN_00035324,FUN_00035324,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x24bbc,FUN_00024bbc,FUN_00024bbc,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1a4a0,FUN_0001a4a0,FUN_0001a4a0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21fd4,FUN_00021fd4,FUN_00021fd4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2db5c,FUN_0002db5c,FUN_0002db5c,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1dcd4,FUN_0001dcd4,FUN_0001dcd4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x21dec,FUN_00021dec,FUN_00021dec,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2f158,FUN_0002f158,FUN_0002f158,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35360,FUN_00035360,FUN_00035360,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x35464,FUN_00035464,FUN_00035464,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cc68,FUN_0001cc68,FUN_0001cc68,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cc38,FUN_0001cc38,sync_wait,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2e0c8,FUN_0002e0c8,FUN_0002e0c8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2ddf4,FUN_0002ddf4,FUN_0002ddf4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2dfc4,FUN_0002dfc4,FUN_0002dfc4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x2df80,FUN_0002df80,FUN_0002df80,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1dca4,FUN_0001dca4,FUN_0001dca4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cb60,FUN_0001cb60,FUN_0001cb60,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIN.EXE,0x1cc08,FUN_0001cc08,FUN_0001cc08,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
